ID,age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
26313,46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,226,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,561,3,-1,0,0,0,0,1,-1
26314,52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,47,1,-1,0,0,0,0,1,-1
26315,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,563,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,615,1,-1,0,0,0,0,1,-1
26316,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,240,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,68,4,-1,0,0,0,0,1,-1
26317,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,425,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,11,4,-1,0,0,0,0,1,-1
26318,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1073,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,207,2,-1,0,0,0,0,1,-1
26319,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,1,0,28,0,1,0,0,0,0,0,0,0,0,0,0,315,19,-1,0,0,0,0,1,-1
26320,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2769,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,104,1,131,2,1,0,0,0,-1
26321,72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1129,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,208,1,91,1,0,0,1,0,-1
26322,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,882,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,107,2,-1,0,0,0,0,1,-1
26323,47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,91,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,473,2,339,1,1,0,0,0,-1
26324,50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1772,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,206,4,-1,0,0,0,0,1,-1
26325,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,76,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,245,2,-1,0,0,0,0,1,-1
26326,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-317,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,381,2,-1,0,0,0,0,1,-1
26327,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3676,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,148,1,-1,0,0,0,0,1,-1
26328,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1180,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,786,1,135,1,0,1,0,0,-1
26329,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,18,7,-1,0,0,0,0,1,-1
26330,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,652,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,198,2,-1,0,0,0,0,1,-1
26331,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,129,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,128,2,-1,0,0,0,0,1,-1
26332,51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2281,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,164,1,-1,0,0,0,0,1,-1
26333,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6512,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,93,2,-1,0,0,0,0,1,-1
26334,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,110,3,-1,0,0,0,0,1,-1
26335,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9173,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,80,2,-1,0,0,0,0,1,-1
26336,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-134,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,217,4,-1,0,0,0,0,1,-1
26337,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5151,1,1,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,73,1,178,4,1,0,0,0,-1
26338,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1625,1,1,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,56,1,-1,0,0,0,0,1,-1
26339,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-26,0,0,0,1,0,17,0,0,0,0,0,1,0,0,0,0,0,0,209,2,-1,0,0,0,0,1,-1
26340,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,117,2,-1,0,0,0,0,1,-1
26341,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,370,1,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,128,21,-1,0,0,0,0,1,-1
26342,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2501,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,50,2,-1,0,0,0,0,1,-1
26343,57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,470,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,480,3,-1,0,0,0,0,1,-1
26344,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,665,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,1183,1,-1,0,0,0,0,1,-1
26345,51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,340,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,186,1,-1,0,0,0,0,1,-1
26346,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,142,1,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,293,2,19,3,1,0,0,0,-1
26347,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,534,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,382,1,-1,0,0,0,0,1,-1
26348,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,634,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,105,4,-1,0,0,0,0,1,-1
26349,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,1101,1,-1,0,0,0,0,1,-1
26350,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1808,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,560,1,-1,0,0,0,0,1,-1
26351,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,558,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,258,2,93,3,1,0,0,0,-1
26352,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2596,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,236,1,-1,0,0,0,0,1,-1
26353,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,829,1,-1,0,0,0,0,1,-1
26354,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,49,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,66,7,-1,0,0,0,0,1,-1
26355,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16,1,1,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,95,4,-1,0,0,0,0,1,-1
26356,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,96,3,-1,0,0,0,0,1,-1
26357,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1082,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,127,3,5,5,0,1,0,0,-1
26358,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,446,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,296,1,186,1,0,0,1,0,-1
26359,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-98,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,112,1,-1,0,0,0,0,1,-1
26360,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,120,3,-1,0,0,0,0,1,-1
26361,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,375,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,135,1,-1,0,0,0,0,1,-1
26362,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,501,2,-1,0,0,0,0,1,-1
26363,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,158,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,208,1,-1,0,0,0,0,1,-1
26364,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-242,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,49,3,-1,0,0,0,0,1,-1
26365,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,689,2,-1,0,0,0,0,1,-1
26366,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,171,2,-1,0,0,0,0,1,-1
26367,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,310,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,179,1,-1,0,0,0,0,1,-1
26368,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1293,0,0,0,1,0,31,0,0,0,0,0,1,0,0,0,0,0,0,350,15,-1,0,0,0,0,1,-1
26369,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,154,0,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,105,2,-1,0,0,0,0,1,-1
26370,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2815,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,212,1,-1,0,0,0,0,1,-1
26371,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,992,1,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,424,1,515,1,1,0,0,0,-1
26372,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9480,0,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,211,1,-1,0,0,0,0,1,-1
26373,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3379,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,290,3,-1,0,0,0,0,1,-1
26374,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,162,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,323,4,-1,0,0,0,0,1,-1
26375,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,820,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,665,1,-1,0,0,0,0,1,-1
26376,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,468,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,381,7,-1,0,0,0,0,1,-1
26377,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,932,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,218,1,-1,0,0,0,0,1,-1
26378,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,235,0,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,64,20,-1,0,0,0,0,1,-1
26379,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,893,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,259,1,259,9,1,0,0,0,-1
26380,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10150,1,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,157,5,-1,0,0,0,0,1,-1
26381,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-242,1,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1149,6,-1,0,0,0,0,1,-1
26382,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,137,1,1,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,70,2,-1,0,0,0,0,1,-1
26383,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3016,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,142,1,-1,0,0,0,0,1,-1
26384,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,808,0,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,52,1,-1,0,0,0,0,1,-1
26385,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3702,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,109,5,-1,0,0,0,0,1,-1
26386,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-227,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,298,2,-1,0,0,0,0,1,-1
26387,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1342,1,1,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,89,1,-1,0,0,0,0,1,-1
26388,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1538,0,1,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,97,3,-1,0,0,0,0,1,-1
26389,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1014,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,34,2,-1,0,0,0,0,1,-1
26390,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60,0,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,36,1,-1,0,0,0,0,1,-1
26391,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,719,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,117,6,-1,0,0,0,0,1,-1
26392,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,528,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,225,2,-1,0,0,0,0,1,-1
26393,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1341,1,1,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,254,2,-1,0,0,0,0,1,-1
26394,54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1379,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,136,1,-1,0,0,0,0,1,-1
26395,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26575,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,245,6,168,1,1,0,0,0,-1
26396,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1036,1,1,0,0,1,23,0,0,0,0,0,0,1,0,0,0,0,0,41,2,-1,0,0,0,0,1,-1
26397,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1941,0,1,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,156,4,-1,0,0,0,0,1,-1
26398,48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,543,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,152,1,336,1,1,0,0,0,-1
26399,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1210,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,231,2,-1,0,0,0,0,1,-1
26400,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,328,1,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,72,1,264,9,1,0,0,0,-1
26401,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,62,0,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,467,3,-1,0,0,0,0,1,-1
26402,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-268,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,99,1,-1,0,0,0,0,1,-1
26403,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,123,0,0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,379,5,93,2,0,0,1,0,-1
26404,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2586,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,150,4,-1,0,0,0,0,1,-1
26405,57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1556,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,340,1,-1,0,0,0,0,1,-1
26406,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,56,1,-1,0,0,0,0,1,-1
26407,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11254,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,229,2,-1,0,0,0,0,1,-1
26408,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2085,1,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,147,4,-1,0,0,0,0,1,-1
26409,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,164,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,78,5,-1,0,0,0,0,1,-1
26410,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-456,0,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,427,4,144,1,1,0,0,0,-1
26411,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24,1,0,0,0,1,26,0,0,0,0,0,0,1,0,0,0,0,0,243,2,-1,0,0,0,0,1,-1
26412,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,694,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1001,4,-1,0,0,0,0,1,-1
26413,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2548,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,179,2,-1,0,0,0,0,1,-1
26414,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,27,1,0,1,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,214,1,305,1,0,1,0,0,-1
26415,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,205,0,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,204,3,-1,0,0,0,0,1,-1
26416,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1585,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,183,2,-1,0,0,0,0,1,-1
26417,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,403,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,603,1,340,2,0,1,0,0,-1
26418,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,61,4,-1,0,0,0,0,1,-1
26419,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3754,0,1,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,202,3,-1,0,0,0,0,1,-1
26420,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1720,0,0,1,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,910,1,224,3,0,0,1,0,-1
26421,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,843,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,120,2,-1,0,0,0,0,1,-1
26422,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6384,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,90,3,-1,0,0,0,0,1,-1
26423,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,672,0,0,1,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,236,2,-1,0,0,0,0,1,-1
26424,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,227,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,278,1,-1,0,0,0,0,1,-1
26425,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,482,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,56,2,-1,0,0,0,0,1,-1
26426,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,267,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,266,1,-1,0,0,0,0,1,-1
26427,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,892,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,316,1,-1,0,0,0,0,1,-1
26428,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,104,1,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,635,3,-1,0,0,0,0,1,-1
26429,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2469,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,136,8,-1,0,0,0,0,1,-1
26430,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,744,0,1,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,619,4,-1,0,0,0,0,1,-1
26431,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,588,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,303,2,-1,0,0,0,0,1,-1
26432,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6207,1,0,0,0,1,26,0,0,0,0,0,0,1,0,0,0,0,0,113,5,-1,0,0,0,0,1,-1
26433,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,521,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,246,1,226,3,1,0,0,0,-1
26434,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,669,1,355,4,1,0,0,0,-1
26435,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7337,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,122,1,-1,0,0,0,0,1,-1
26436,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4387,1,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,73,6,-1,0,0,0,0,1,-1
26437,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,266,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,294,2,-1,0,0,0,0,1,-1
26438,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1515,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,361,1,-1,0,0,0,0,1,-1
26439,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2232,0,0,1,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,439,1,103,1,0,0,1,0,-1
26440,37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-58,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,146,3,-1,0,0,0,0,1,-1
26441,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1439,1,0,0,1,0,28,0,0,0,0,0,1,0,0,0,0,0,0,73,6,-1,0,0,0,0,1,-1
26442,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1663,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,217,3,327,1,1,0,0,0,-1
26443,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,509,1,-1,0,0,0,0,1,-1
26444,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1191,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,500,2,228,1,1,0,0,0,-1
26445,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,394,2,-1,0,0,0,0,1,-1
